From,To,Common Tones,Common Tone Count,Difficulty Score,Modulation Type,Is Enharmonic,Needs Confirmation
A# melodic_minor,C major,"C, A, F, G",4,4.71,common_tone,False,False
A# melodic_minor,C minor,"C, D#, F, G, A#",5,4.14,common_tone,False,False
A# melodic_minor,C dorian,"C, D#, F, G, A, A#",6,3.57,common_tone,False,False
A# melodic_minor,C phrygian,"C, C#, D#, F, G, A#",6,3.57,common_tone,False,False
A# melodic_minor,C lydian,"C, A, G",3,5.29,common_tone,False,False
A# melodic_minor,C mixolydian,"C, F, G, A, A#",5,4.14,common_tone,False,False
A# melodic_minor,C locrian,"C, C#, D#, F, A#",5,4.14,common_tone,False,False
A# melodic_minor,C harmonic_minor,"C, D#, F, G",4,4.71,common_tone,False,False
A# melodic_minor,C melodic_minor,"C, D#, F, G, A",5,3.14,closely_related,False,False
A# melodic_minor,C# major,"C, C#, D#, F, A#",5,5.64,common_tone,False,False
A# melodic_minor,C# minor,"C#, D#, A",3,8.29,common_tone,False,False
A# melodic_minor,C# dorian,"C#, A#, D#",3,6.79,common_tone,False,False
A# melodic_minor,C# phrygian,"C#, A",2,8.86,distant_modulation,False,False
A# melodic_minor,C# lydian,"C, C#, D#, F, G, A#",6,5.07,common_tone,False,False
A# melodic_minor,C# mixolydian,"C#, A#, D#, F",4,6.21,common_tone,False,False
A# melodic_minor,C# locrian,"C#, A, G",3,6.79,common_tone,False,False
A# melodic_minor,C# harmonic_minor,"C, C#, D#, A",4,7.71,common_tone,False,False
A# melodic_minor,C# melodic_minor,"C, C#, A#, D#",4,4.71,closely_related,False,False
A# melodic_minor,D major,"C#, A, G",3,9.79,common_tone,False,False
A# melodic_minor,D minor,"C, F, G, A, A#",5,7.14,common_tone,False,False
A# melodic_minor,D dorian,"C, A, F, G",4,7.71,common_tone,False,False
A# melodic_minor,D phrygian,"C, D#, F, G, A, A#",6,6.57,common_tone,False,False
A# melodic_minor,D lydian,"C#, A",2,10.36,distant_modulation,False,False
A# melodic_minor,D mixolydian,"C, A, G",3,9.79,common_tone,False,False
A# melodic_minor,D locrian,"C, D#, F, G, A#",5,7.14,common_tone,False,False
A# melodic_minor,D harmonic_minor,"C#, F, G, A, A#",5,7.14,common_tone,False,False
A# melodic_minor,D melodic_minor,"C#, F, A, G",4,5.71,closely_related,False,False
A# melodic_minor,D# major,"C, D#, F, G, A#",5,8.64,common_tone,False,False
A# melodic_minor,D# minor,"C#, A#, D#, F",4,9.21,common_tone,False,False
A# melodic_minor,D# dorian,"C, C#, D#, F, A#",5,8.64,common_tone,False,False
A# melodic_minor,D# phrygian,"C#, A#, D#",3,9.79,common_tone,False,False
A# melodic_minor,D# lydian,"C, D#, F, G, A, A#",6,8.07,common_tone,False,False
A# melodic_minor,D# mixolydian,"C, C#, D#, F, G, A#",6,8.07,common_tone,False,False
A# melodic_minor,D# locrian,"C#, D#, A",3,9.79,common_tone,False,False
A# melodic_minor,D# harmonic_minor,"A#, D#, F",3,9.79,common_tone,False,False
A# melodic_minor,D# melodic_minor,"C, A#, D#, F",4,6.71,closely_related,False,False
A# melodic_minor,E major,"C#, D#, A",3,14.29,common_tone,False,False
A# melodic_minor,E minor,"C, A, G",3,14.29,common_tone,False,False
A# melodic_minor,E dorian,"C#, A, G",3,14.29,common_tone,False,False
A# melodic_minor,E phrygian,"C, A, F, G",4,12.21,common_tone,False,False
A# melodic_minor,E lydian,"C#, A#, D#",3,12.79,common_tone,False,False
A# melodic_minor,E mixolydian,"C#, A",2,14.86,distant_modulation,False,False
A# melodic_minor,E locrian,"C, F, G, A, A#",5,10.14,common_tone,False,False
A# melodic_minor,E harmonic_minor,"C, A, D#, G",4,13.71,common_tone,False,False
A# melodic_minor,E melodic_minor,"C#, D#, A, G",4,10.71,closely_related,False,False
A# melodic_minor,F major,"C, F, G, A, A#",5,8.64,common_tone,False,False
A# melodic_minor,F minor,"C, C#, D#, F, G, A#",6,8.07,common_tone,False,False
A# melodic_minor,F dorian,"C, D#, F, G, A#",5,8.64,common_tone,False,False
A# melodic_minor,F phrygian,"C, C#, D#, F, A#",5,8.64,common_tone,False,False
A# melodic_minor,F lydian,"C, A, F, G",4,9.21,common_tone,False,False
A# melodic_minor,F mixolydian,"C, D#, F, G, A, A#",6,8.07,common_tone,False,False
A# melodic_minor,F locrian,"C#, A#, D#, F",4,9.21,common_tone,False,False
A# melodic_minor,F harmonic_minor,"C, C#, F, G, A#",5,8.64,common_tone,False,False
A# melodic_minor,F melodic_minor,"C, A#, F, G",4,6.71,closely_related,False,False
A# melodic_minor,F# major,"C#, A#, D#, F",4,7.71,common_tone,False,False
A# melodic_minor,F# minor,"C#, A",2,10.36,distant_modulation,False,False
A# melodic_minor,F# dorian,"C#, D#, A",3,9.79,common_tone,False,False
A# melodic_minor,F# phrygian,"C#, A, G",3,9.79,common_tone,False,False
A# melodic_minor,F# lydian,"C, C#, D#, F, A#",5,7.14,common_tone,False,False
A# melodic_minor,F# mixolydian,"C#, A#, D#",3,8.29,common_tone,False,False
A# melodic_minor,F# locrian,"C, A, G",3,9.79,common_tone,False,False
A# melodic_minor,F# harmonic_minor,"C#, F, A",3,8.29,common_tone,False,False
A# melodic_minor,F# melodic_minor,"C#, D#, F, A",4,5.71,closely_related,False,False
A# melodic_minor,G major,"C, A, G",3,8.29,common_tone,False,False
A# melodic_minor,G minor,"C, D#, F, G, A, A#",6,5.07,common_tone,False,False
A# melodic_minor,G dorian,"C, F, G, A, A#",5,5.64,common_tone,False,False
A# melodic_minor,G phrygian,"C, D#, F, G, A#",5,5.64,common_tone,False,False
A# melodic_minor,G lydian,"C#, A, G",3,8.29,common_tone,False,False
A# melodic_minor,G mixolydian,"C, A, F, G",4,6.21,common_tone,False,False
A# melodic_minor,G locrian,"C, C#, D#, F, G, A#",6,5.07,common_tone,False,False
A# melodic_minor,G harmonic_minor,"C, D#, G, A, A#",5,5.64,common_tone,False,False
A# melodic_minor,G melodic_minor,"C, A, A#, G",4,4.71,closely_related,False,False
A# melodic_minor,G# major,"C, C#, D#, F, G, A#",6,3.57,common_tone,False,False
A# melodic_minor,G# minor,"C#, A#, D#",3,5.29,common_tone,False,False
A# melodic_minor,G# dorian,"C#, A#, D#, F",4,4.71,common_tone,False,False
A# melodic_minor,G# phrygian,"C#, D#, A",3,6.79,common_tone,False,False
A# melodic_minor,G# lydian,"C, D#, F, G, A#",5,4.14,common_tone,False,False
A# melodic_minor,G# mixolydian,"C, C#, D#, F, A#",5,4.14,common_tone,False,False
A# melodic_minor,G# locrian,"C#, A",2,8.86,nearby_key,False,False
A# melodic_minor,G# harmonic_minor,"C#, A#, D#, G",4,4.71,common_tone,False,False
A# melodic_minor,G# melodic_minor,"C#, D#, F, G, A#",5,3.14,closely_related,False,False
A# melodic_minor,A major,"C#, A",2,5.86,nearby_key,False,False
A# melodic_minor,A minor,"C, A, F, G",4,3.21,common_tone,False,False
A# melodic_minor,A dorian,"C, A, G",3,5.29,common_tone,False,False
A# melodic_minor,A phrygian,"C, F, G, A, A#",5,2.64,common_tone,False,False
A# melodic_minor,A lydian,"C#, D#, A",3,5.29,common_tone,False,False
A# melodic_minor,A mixolydian,"C#, A, G",3,5.29,common_tone,False,False
A# melodic_minor,A locrian,"C, D#, F, G, A, A#",6,2.07,common_tone,False,False
A# melodic_minor,A harmonic_minor,"C, A, F",3,3.79,common_tone,False,False
A# melodic_minor,A melodic_minor,"C, A",2,5.36,nearby_key,False,False
A# melodic_minor,A# major,"C, D#, F, G, A, A#",6,0.57,common_tone,False,False
A# melodic_minor,A# minor,"C, C#, D#, F, A#",5,1.14,common_tone,False,False
A# melodic_minor,A# dorian,"C, C#, D#, F, G, A#",6,0.57,common_tone,False,False
A# melodic_minor,A# phrygian,"C#, A#, D#, F",4,1.71,common_tone,False,False
A# melodic_minor,A# lydian,"C, F, G, A, A#",5,1.14,common_tone,False,False
A# melodic_minor,A# mixolydian,"C, D#, F, G, A#",5,1.14,common_tone,False,False
A# melodic_minor,A# locrian,"C#, A#, D#",3,3.79,common_tone,False,False
A# melodic_minor,A# harmonic_minor,"C, C#, D#, F, A, A#",6,0.57,common_tone,False,False
A# melodic_minor,B major,"C#, A#, D#",3,5.29,common_tone,False,False
A# melodic_minor,B minor,"C#, A, G",3,6.79,common_tone,False,False
A# melodic_minor,B dorian,"C#, A",2,7.36,nearby_key,False,False
A# melodic_minor,B phrygian,"C, A, G",3,6.79,common_tone,False,False
A# melodic_minor,B lydian,"C#, A#, D#, F",4,3.21,common_tone,False,False
A# melodic_minor,B mixolydian,"C#, D#, A",3,6.79,common_tone,False,False
A# melodic_minor,B locrian,"C, A, F, G",4,4.71,common_tone,False,False
A# melodic_minor,B harmonic_minor,"C#, A#, G",3,5.29,common_tone,False,False
A# melodic_minor,B melodic_minor,"C#, A#",2,5.36,nearby_key,False,False
B major,C major,"B, E",2,5.36,nearby_key,False,False
B major,C minor,"G#, A#, D#",3,6.79,common_tone,False,False
B major,C dorian,"A#, D#",2,7.36,nearby_key,False,False
B major,C phrygian,"G#, C#, A#, D#",4,6.21,common_tone,False,False
B major,C lydian,"B, E, F#",3,3.79,common_tone,False,False
B major,C mixolydian,"A#, E",2,7.36,nearby_key,False,False
B major,C locrian,"C#, D#, F#, G#, A#",5,4.14,common_tone,False,False
B major,C harmonic_minor,"G#, B, D#",3,5.29,common_tone,False,False
B major,C melodic_minor,"B, D#",2,5.86,nearby_key,False,False
B major,C# major,"C#, D#, F#, G#, A#",5,3.14,closely_related,False,False
B major,C# minor,"C#, D#, E, F#, G#, B",6,3.57,common_tone,False,False
B major,C# dorian,"C#, D#, E, F#, G#, A#, B",7,3.0,common_tone,False,False
B major,C# phrygian,"C#, E, F#, G#, B",5,4.14,common_tone,False,False
B major,C# lydian,"G#, C#, A#, D#",4,4.71,common_tone,False,False
B major,C# mixolydian,"C#, D#, F#, G#, A#, B",6,3.57,common_tone,False,False
B major,C# locrian,"C#, B, E, F#",4,4.71,common_tone,False,False
B major,C# harmonic_minor,"C#, D#, E, F#, G#",5,4.14,common_tone,False,False
B major,C# melodic_minor,"C#, D#, E, F#, G#, A#",6,3.57,common_tone,False,False
B major,D major,"C#, B, E, F#",4,4.71,closely_related,False,False
B major,D minor,"A#, E",2,10.36,distant_modulation,False,False
B major,D dorian,"B, E",2,8.86,distant_modulation,False,False
B major,D phrygian,"A#, D#",2,10.36,distant_modulation,False,False
B major,D lydian,"C#, E, F#, G#, B",5,5.64,common_tone,False,False
B major,D mixolydian,"B, E, F#",3,6.79,common_tone,False,False
B major,D locrian,"G#, A#, D#",3,8.29,common_tone,False,False
B major,D harmonic_minor,"C#, A#, E",3,9.79,common_tone,False,False
B major,D melodic_minor,"C#, B, E",3,8.29,common_tone,False,False
B major,D# major,"G#, A#, D#",3,6.29,common_tone,False,False
B major,D# minor,"C#, D#, F#, G#, A#, B",6,6.57,common_tone,False,False
B major,D# dorian,"C#, D#, F#, G#, A#",5,7.14,common_tone,False,False
B major,D# phrygian,"C#, D#, E, F#, G#, A#, B",7,6.0,common_tone,False,False
B major,D# lydian,"A#, D#",2,8.86,distant_modulation,False,False
B major,D# mixolydian,"G#, C#, A#, D#",4,7.71,common_tone,False,False
B major,D# locrian,"C#, D#, E, F#, G#, B",6,6.57,common_tone,False,False
B major,D# harmonic_minor,"D#, F#, G#, A#, B",5,7.14,common_tone,False,False
B major,D# melodic_minor,"G#, A#, D#, F#",4,7.71,common_tone,False,False
B major,E major,"C#, D#, E, F#, G#, B",6,5.57,diatonic_common_tone,False,False
B major,E minor,"B, E, F#",3,9.79,common_tone,False,False
B major,E dorian,"C#, B, E, F#",4,9.21,common_tone,False,False
B major,E phrygian,"B, E",2,10.36,distant_modulation,False,False
B major,E lydian,"C#, D#, E, F#, G#, A#, B",7,7.5,common_tone,False,False
B major,E mixolydian,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
B major,E locrian,"A#, E",2,10.36,distant_modulation,False,False
B major,E harmonic_minor,"B, D#, E, F#",4,9.21,common_tone,False,False
B major,E melodic_minor,"C#, D#, E, F#, B",5,8.64,common_tone,False,False
B major,F major,"A#, E",2,11.86,distant_modulation,False,False
B major,F minor,"G#, C#, A#, D#",4,13.71,common_tone,False,False
B major,F dorian,"G#, A#, D#",3,14.29,common_tone,False,False
B major,F phrygian,"C#, D#, F#, G#, A#",5,11.64,common_tone,False,False
B major,F lydian,"B, E",2,13.36,distant_modulation,False,False
B major,F mixolydian,"A#, D#",2,14.86,distant_modulation,False,False
B major,F locrian,"C#, D#, F#, G#, A#, B",6,9.57,common_tone,False,False
B major,F harmonic_minor,"G#, C#, A#, E",4,13.71,common_tone,False,False
B major,F melodic_minor,"G#, A#, E",3,14.29,common_tone,False,False
B major,F# major,"C#, D#, F#, G#, A#, B",6,5.57,diatonic_common_tone,False,False
B major,F# minor,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
B major,F# dorian,"C#, D#, E, F#, G#, B",6,8.07,common_tone,False,False
B major,F# phrygian,"C#, B, E, F#",4,9.21,common_tone,False,False
B major,F# lydian,"C#, D#, F#, G#, A#",5,8.64,common_tone,False,False
B major,F# mixolydian,"C#, D#, E, F#, G#, A#, B",7,7.5,common_tone,False,False
B major,F# locrian,"B, E, F#",3,9.79,common_tone,False,False
B major,F# harmonic_minor,"G#, C#, B, F#",4,9.21,common_tone,False,False
B major,F# melodic_minor,"C#, D#, F#, G#, B",5,8.64,common_tone,False,False
B major,G major,"B, E, F#",3,6.29,common_tone,False,False
B major,G minor,"A#, D#",2,11.86,distant_modulation,False,False
B major,G dorian,"A#, E",2,11.86,distant_modulation,False,False
B major,G phrygian,"G#, A#, D#",3,11.29,common_tone,False,False
B major,G lydian,"C#, B, E, F#",4,7.71,common_tone,False,False
B major,G mixolydian,"B, E",2,10.36,distant_modulation,False,False
B major,G locrian,"G#, C#, A#, D#",4,9.21,common_tone,False,False
B major,G harmonic_minor,"A#, D#, F#",3,9.79,common_tone,False,False
B major,G melodic_minor,"A#, E, F#",3,9.79,common_tone,False,False
B major,G# major,"G#, C#, A#, D#",4,4.71,closely_related,False,False
B major,G# minor,"C#, D#, E, F#, G#, A#, B",7,4.5,common_tone,False,False
B major,G# dorian,"C#, D#, F#, G#, A#, B",6,5.07,common_tone,False,False
B major,G# phrygian,"C#, D#, E, F#, G#, B",6,5.07,common_tone,False,False
B major,G# lydian,"G#, A#, D#",3,6.79,common_tone,False,False
B major,G# mixolydian,"C#, D#, F#, G#, A#",5,5.64,common_tone,False,False
B major,G# locrian,"C#, E, F#, G#, B",5,5.64,common_tone,False,False
B major,G# harmonic_minor,"C#, D#, E, G#, A#, B",6,5.07,common_tone,False,False
B major,G# melodic_minor,"C#, D#, G#, A#, B",5,5.64,common_tone,False,False
B major,A major,"C#, E, F#, G#, B",5,3.14,closely_related,False,False
B major,A minor,"B, E",2,5.86,nearby_key,False,False
B major,A dorian,"B, E, F#",3,5.29,common_tone,False,False
B major,A phrygian,"A#, E",2,7.36,nearby_key,False,False
B major,A lydian,"C#, D#, E, F#, G#, B",6,3.57,common_tone,False,False
B major,A mixolydian,"C#, B, E, F#",4,4.71,common_tone,False,False
B major,A locrian,"A#, D#",2,7.36,nearby_key,False,False
B major,A harmonic_minor,"G#, B, E",3,5.29,common_tone,False,False
B major,A melodic_minor,"G#, B, E, F#",4,4.71,common_tone,False,False
B major,A# major,"A#, D#",2,5.36,nearby_key,False,False
B major,A# minor,"C#, D#, F#, G#, A#",5,2.64,common_tone,False,False
B major,A# dorian,"G#, C#, A#, D#",4,4.71,common_tone,False,False
B major,A# phrygian,"C#, D#, F#, G#, A#, B",6,2.07,common_tone,False,False
B major,A# lydian,"A#, E",2,5.86,nearby_key,False,False
B major,A# mixolydian,"G#, A#, D#",3,5.29,common_tone,False,False
B major,A# locrian,"C#, D#, E, F#, G#, A#, B",7,1.5,common_tone,False,False
B major,A# harmonic_minor,"C#, A#, D#, F#",4,3.21,common_tone,False,False
B major,A# melodic_minor,"C#, A#, D#",3,5.29,common_tone,False,False
B major,B minor,"C#, B, E, F#",4,1.71,common_tone,False,False
B major,B dorian,"C#, E, F#, G#, B",5,1.14,common_tone,False,False
B major,B phrygian,"B, E, F#",3,2.29,common_tone,False,False
B major,B lydian,"C#, D#, F#, G#, A#, B",6,0.57,common_tone,False,False
B major,B mixolydian,"C#, D#, E, F#, G#, B",6,0.57,common_tone,False,False
B major,B locrian,"B, E",2,4.36,nearby_key,False,False
B major,B harmonic_minor,"C#, E, F#, A#, B",5,1.14,common_tone,False,False
B major,B melodic_minor,"C#, E, F#, G#, A#, B",6,0.57,common_tone,False,False
B minor,C major,"D, E, G, A, B",5,2.64,common_tone,False,False
B minor,C minor,"D, G",2,5.36,nearby_key,False,False
B minor,C dorian,"A, D, G",3,5.29,common_tone,False,False
B minor,C phrygian,"C#, G",2,5.86,nearby_key,False,False
B minor,C lydian,"D, E, F#, G, A, B",6,2.07,common_tone,False,False
B minor,C mixolydian,"A, D, E, G",4,4.71,common_tone,False,False
B minor,C locrian,"C#, F#",2,5.86,nearby_key,False,False
B minor,C harmonic_minor,"D, B, G",3,3.79,common_tone,False,False
B minor,C melodic_minor,"A, D, B, G",4,3.21,common_tone,False,False
B minor,C# major,"C#, F#",2,5.86,nearby_key,False,False
B minor,C# minor,"C#, E, F#, A, B",5,3.14,closely_related,False,False
B minor,C# dorian,"C#, B, E, F#",4,4.71,common_tone,False,False
B minor,C# phrygian,"C#, D, E, F#, A, B",6,3.57,common_tone,False,False
B minor,C# lydian,"C#, G",2,7.36,nearby_key,False,False
B minor,C# mixolydian,"C#, B, F#",3,5.29,common_tone,False,False
B minor,C# locrian,"C#, D, E, F#, G, A, B",7,3.0,common_tone,False,False
B minor,C# harmonic_minor,"C#, E, F#, A",4,4.71,common_tone,False,False
B minor,C# melodic_minor,"C#, E, F#",3,5.29,common_tone,False,False
B minor,D major,"C#, D, E, F#, G, A, B",7,4.5,common_tone,False,False
B minor,D minor,"A, D, E, G",4,4.71,closely_related,False,False
B minor,D dorian,"D, E, G, A, B",5,5.64,common_tone,False,False
B minor,D phrygian,"A, D, G",3,6.79,common_tone,False,False
B minor,D lydian,"C#, D, E, F#, A, B",6,5.07,common_tone,False,False
B minor,D mixolydian,"D, E, F#, G, A, B",6,5.07,common_tone,False,False
B minor,D locrian,"D, G",2,8.86,distant_modulation,False,False
B minor,D harmonic_minor,"C#, D, E, G, A",5,5.64,common_tone,False,False
B minor,D melodic_minor,"C#, D, E, G, A, B",6,5.07,common_tone,False,False
B minor,D# major,"D, G",2,11.86,distant_modulation,False,False
B minor,D# minor,"C#, B, F#",3,6.29,common_tone,False,False
B minor,D# dorian,"C#, F#",2,10.36,distant_modulation,False,False
B minor,D# phrygian,"C#, B, E, F#",4,7.71,common_tone,False,False
B minor,D# lydian,"A, D, G",3,11.29,common_tone,False,False
B minor,D# mixolydian,"C#, G",2,11.86,distant_modulation,False,False
B minor,D# locrian,"C#, E, F#, A, B",5,7.14,common_tone,False,False
B minor,D# harmonic_minor,"D, B, F#",3,8.29,common_tone,False,False
B minor,D# melodic_minor,"D, F#",2,10.36,distant_modulation,False,False
B minor,E major,"C#, E, F#, A, B",5,8.64,common_tone,False,False
B minor,E minor,"D, E, F#, G, A, B",6,5.57,diatonic_common_tone,False,False
B minor,E dorian,"C#, D, E, F#, G, A, B",7,7.5,common_tone,False,False
B minor,E phrygian,"D, E, G, A, B",5,8.64,common_tone,False,False
B minor,E lydian,"C#, B, E, F#",4,9.21,common_tone,False,False
B minor,E mixolydian,"C#, D, E, F#, A, B",6,8.07,common_tone,False,False
B minor,E locrian,"A, D, E, G",4,10.71,common_tone,False,False
B minor,E harmonic_minor,"E, F#, G, A, B",5,8.64,common_tone,False,False
B minor,E melodic_minor,"C#, E, F#, G, A, B",6,8.07,common_tone,False,False
B minor,F major,"A, D, E, G",4,13.71,common_tone,False,False
B minor,F minor,"C#, G",2,11.86,distant_modulation,False,False
B minor,F dorian,"D, G",2,14.86,distant_modulation,False,False
B minor,F phrygian,"C#, F#",2,13.36,distant_modulation,False,False
B minor,F lydian,"D, E, G, A, B",5,11.64,common_tone,False,False
B minor,F mixolydian,"A, D, G",3,14.29,common_tone,False,False
B minor,F locrian,"C#, B, F#",3,11.29,common_tone,False,False
B minor,F harmonic_minor,"C#, E, G",3,14.29,common_tone,False,False
B minor,F melodic_minor,"D, E, G",3,14.29,common_tone,False,False
B minor,F# major,"C#, B, F#",3,9.79,common_tone,False,False
B minor,F# minor,"C#, D, E, F#, A, B",6,5.57,diatonic_common_tone,False,False
B minor,F# dorian,"C#, E, F#, A, B",5,8.64,common_tone,False,False
B minor,F# phrygian,"C#, D, E, F#, G, A, B",7,7.5,common_tone,False,False
B minor,F# lydian,"C#, F#",2,10.36,distant_modulation,False,False
B minor,F# mixolydian,"C#, B, E, F#",4,9.21,common_tone,False,False
B minor,F# locrian,"D, E, F#, G, A, B",6,8.07,common_tone,False,False
B minor,F# harmonic_minor,"C#, D, F#, A, B",5,8.64,common_tone,False,False
B minor,F# melodic_minor,"C#, B, F#, A",4,9.21,common_tone,False,False
B minor,G major,"D, E, F#, G, A, B",6,6.57,common_tone,False,False
B minor,G minor,"A, D, G",3,6.29,common_tone,False,False
B minor,G dorian,"A, D, E, G",4,7.71,common_tone,False,False
B minor,G phrygian,"D, G",2,8.86,distant_modulation,False,False
B minor,G lydian,"C#, D, E, F#, G, A, B",7,6.0,common_tone,False,False
B minor,G mixolydian,"D, E, G, A, B",5,7.14,common_tone,False,False
B minor,G locrian,"C#, G",2,8.86,distant_modulation,False,False
B minor,G harmonic_minor,"A, D, F#, G",4,7.71,common_tone,False,False
B minor,G melodic_minor,"D, E, F#, G, A",5,7.14,common_tone,False,False
B minor,G# major,"C#, G",2,10.36,distant_modulation,False,False
B minor,G# minor,"C#, B, E, F#",4,4.71,closely_related,False,False
B minor,G# dorian,"C#, B, F#",3,6.79,common_tone,False,False
B minor,G# phrygian,"C#, E, F#, A, B",5,5.64,common_tone,False,False
B minor,G# lydian,"D, G",2,10.36,distant_modulation,False,False
B minor,G# mixolydian,"C#, F#",2,8.86,distant_modulation,False,False
B minor,G# locrian,"C#, D, E, F#, A, B",6,5.07,common_tone,False,False
B minor,G# harmonic_minor,"C#, B, E, G",4,7.71,common_tone,False,False
B minor,G# melodic_minor,"C#, B, G",3,8.29,common_tone,False,False
B minor,A major,"C#, D, E, F#, A, B",6,3.57,common_tone,False,False
B minor,A minor,"D, E, G, A, B",5,3.14,closely_related,False,False
B minor,A dorian,"D, E, F#, G, A, B",6,3.57,common_tone,False,False
B minor,A phrygian,"A, D, E, G",4,4.71,common_tone,False,False
B minor,A lydian,"C#, E, F#, A, B",5,4.14,common_tone,False,False
B minor,A mixolydian,"C#, D, E, F#, G, A, B",7,3.0,common_tone,False,False
B minor,A locrian,"A, D, G",3,6.79,common_tone,False,False
B minor,A harmonic_minor,"A, D, B, E",4,4.71,common_tone,False,False
B minor,A melodic_minor,"D, E, F#, A, B",5,4.14,common_tone,False,False
B minor,A# major,"A, D, G",3,6.79,common_tone,False,False
B minor,A# minor,"C#, F#",2,5.36,nearby_key,False,False
B minor,A# dorian,"C#, G",2,7.36,nearby_key,False,False
B minor,A# phrygian,"C#, B, F#",3,3.79,common_tone,False,False
B minor,A# lydian,"A, D, E, G",4,6.21,common_tone,False,False
B minor,A# mixolydian,"D, G",2,7.36,nearby_key,False,False
B minor,A# locrian,"C#, B, E, F#",4,3.21,common_tone,False,False
B minor,A# harmonic_minor,"C#, F#, A",3,5.29,common_tone,False,False
B minor,A# melodic_minor,"C#, A, G",3,6.79,common_tone,False,False
B minor,B major,"C#, B, E, F#",4,1.71,common_tone,False,False
B minor,B dorian,"C#, D, E, F#, A, B",6,0.57,common_tone,False,False
B minor,B phrygian,"D, E, F#, G, A, B",6,0.57,common_tone,False,False
B minor,B lydian,"C#, B, F#",3,2.29,common_tone,False,False
B minor,B mixolydian,"C#, E, F#, A, B",5,1.14,common_tone,False,False
B minor,B locrian,"D, E, G, A, B",5,2.64,common_tone,False,False
B minor,B harmonic_minor,"C#, D, E, F#, G, B",6,0.57,common_tone,False,False
B minor,B melodic_minor,"C#, D, E, F#, B",5,1.14,common_tone,False,False
B dorian,C major,"A, D, B, E",4,4.71,common_tone,False,False
B dorian,C minor,"G#, D",2,7.36,nearby_key,False,False
B dorian,C dorian,"A, D",2,6.86,nearby_key,False,False
B dorian,C phrygian,"G#, C#",2,7.36,nearby_key,False,False
B dorian,C lydian,"D, E, F#, A, B",5,2.64,common_tone,False,False
B dorian,C mixolydian,"A, D, E",3,6.79,common_tone,False,False
B dorian,C locrian,"G#, C#, F#",3,5.29,common_tone,False,False
B dorian,C harmonic_minor,"G#, D, B",3,5.29,common_tone,False,False
B dorian,C melodic_minor,"A, D, B",3,5.29,common_tone,False,False
B dorian,C# major,"G#, C#, F#",3,5.29,common_tone,False,False
B dorian,C# minor,"C#, E, F#, G#, A, B",6,3.57,common_tone,False,False
B dorian,C# dorian,"C#, E, F#, G#, B",5,3.14,closely_related,False,False
B dorian,C# phrygian,"C#, D, E, F#, G#, A, B",7,3.0,common_tone,False,False
B dorian,C# lydian,"G#, C#",2,5.86,nearby_key,False,False
B dorian,C# mixolydian,"G#, C#, B, F#",4,4.71,common_tone,False,False
B dorian,C# locrian,"C#, D, E, F#, A, B",6,3.57,common_tone,False,False
B dorian,C# harmonic_minor,"C#, E, F#, G#, A",5,4.14,common_tone,False,False
B dorian,C# melodic_minor,"G#, C#, E, F#",4,4.71,common_tone,False,False
B dorian,D major,"C#, D, E, F#, A, B",6,5.07,common_tone,False,False
B dorian,D minor,"A, D, E",3,6.79,common_tone,False,False
B dorian,D dorian,"A, D, B, E",4,4.71,closely_related,False,False
B dorian,D phrygian,"A, D",2,7.36,distant_modulation,False,False
B dorian,D lydian,"C#, D, E, F#, G#, A, B",7,4.5,common_tone,False,False
B dorian,D mixolydian,"D, E, F#, A, B",5,5.64,common_tone,False,False
B dorian,D locrian,"G#, D",2,7.36,distant_modulation,False,False
B dorian,D harmonic_minor,"C#, D, E, A",4,6.21,common_tone,False,False
B dorian,D melodic_minor,"C#, D, E, A, B",5,5.64,common_tone,False,False
B dorian,D# major,"G#, D",2,11.86,distant_modulation,False,False
B dorian,D# minor,"G#, C#, B, F#",4,7.71,common_tone,False,False
B dorian,D# dorian,"G#, C#, F#",3,7.79,common_tone,False,False
B dorian,D# phrygian,"C#, E, F#, G#, B",5,7.14,common_tone,False,False
B dorian,D# lydian,"A, D",2,11.86,distant_modulation,False,False
B dorian,D# mixolydian,"G#, C#",2,11.86,distant_modulation,False,False
B dorian,D# locrian,"C#, E, F#, G#, A, B",6,6.57,common_tone,False,False
B dorian,D# harmonic_minor,"G#, D, B, F#",4,7.71,common_tone,False,False
B dorian,D# melodic_minor,"G#, D, F#",3,9.79,common_tone,False,False
B dorian,E major,"C#, E, F#, G#, A, B",6,8.07,common_tone,False,False
B dorian,E minor,"D, E, F#, A, B",5,8.64,common_tone,False,False
B dorian,E dorian,"C#, D, E, F#, A, B",6,5.57,diatonic_common_tone,False,False
B dorian,E phrygian,"A, D, B, E",4,9.21,common_tone,False,False
B dorian,E lydian,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
B dorian,E mixolydian,"C#, D, E, F#, G#, A, B",7,7.5,common_tone,False,False
B dorian,E locrian,"A, D, E",3,11.29,common_tone,False,False
B dorian,E harmonic_minor,"A, B, E, F#",4,9.21,common_tone,False,False
B dorian,E melodic_minor,"C#, E, F#, A, B",5,8.64,common_tone,False,False
B dorian,F major,"A, D, E",3,14.29,common_tone,False,False
B dorian,F minor,"G#, C#",2,14.86,distant_modulation,False,False
B dorian,F dorian,"G#, D",2,11.86,distant_modulation,False,False
