battery_id,sample_id,idx_in_group,timestamp,temp_c,voltage_mv_raw,current_ma_raw,resistance_mohm_raw,conv_voltage,conv_current,conv_resistance_raw,tc_formula,tc_compensated_mohm,conv_resistance_compensated,zscore,iqr_bounds,stat_outlier,mat_outlier_force,mat_flag_external,mat_rule_type,is_outlier_final,outlier_source,outlier_reason,remark_id,material_link
BT-2026-005,BAT-S140,30,2026-06-12 20:55:00,30.2,4082.0,150.1,28.5,4082.0000 mV x 0.001 = 4.082000 V,150.1000 mA x 0.001 = 0.150100 A,28.5000 mOhm x 0.001 = 0.028500 Ohm,R_comp = 28.500 / [1 + 0.0085 x (+5.20)] = 28.500 / 1.04420 = 27.2936 mOhm,27.2936,27.2936 mOhm x 0.001 = 0.027294 Ohm,1.7673,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-006,BAT-S141,1,2026-06-12 21:00:00,30.1,4195.0,150.5,20.5,4195.0000 mV x 0.001 = 4.195000 V,150.5000 mA x 0.001 = 0.150500 A,20.5000 mOhm x 0.001 = 0.020500 Ohm,R_comp = 20.500 / [1 + 0.0085 x (+5.10)] = 20.500 / 1.04335 = 19.6482 mOhm,19.6482,19.6482 mOhm x 0.001 = 0.019648 Ohm,-0.9285,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S142,2,2026-06-12 21:05:00,30.2,4192.0,150.7,20.7,4192.0000 mV x 0.001 = 4.192000 V,150.7000 mA x 0.001 = 0.150700 A,20.7000 mOhm x 0.001 = 0.020700 Ohm,R_comp = 20.700 / [1 + 0.0085 x (+5.20)] = 20.700 / 1.04420 = 19.8238 mOhm,19.8238,19.8238 mOhm x 0.001 = 0.019824 Ohm,-0.1857,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S143,3,2026-06-12 21:10:00,30.1,4190.0,150.3,20.4,4190.0000 mV x 0.001 = 4.190000 V,150.3000 mA x 0.001 = 0.150300 A,20.4000 mOhm x 0.001 = 0.020400 Ohm,R_comp = 20.400 / [1 + 0.0085 x (+5.10)] = 20.400 / 1.04335 = 19.5524 mOhm,19.5524,19.5524 mOhm x 0.001 = 0.019552 Ohm,-1.2999,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S144,4,2026-06-12 21:15:00,30.3,4188.0,150.8,20.9,4188.0000 mV x 0.001 = 4.188000 V,150.8000 mA x 0.001 = 0.150800 A,20.9000 mOhm x 0.001 = 0.020900 Ohm,R_comp = 20.900 / [1 + 0.0085 x (+5.30)] = 20.900 / 1.04505 = 19.9990 mOhm,19.999,19.9990 mOhm x 0.001 = 0.019999 Ohm,0.5571,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S145,5,2026-06-12 21:20:00,30.2,4185.0,150.5,20.6,4185.0000 mV x 0.001 = 4.185000 V,150.5000 mA x 0.001 = 0.150500 A,20.6000 mOhm x 0.001 = 0.020600 Ohm,R_comp = 20.600 / [1 + 0.0085 x (+5.20)] = 20.600 / 1.04420 = 19.7280 mOhm,19.728,19.7280 mOhm x 0.001 = 0.019728 Ohm,-0.5571,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S146,6,2026-06-12 21:25:00,30.4,4182.0,150.2,20.8,4182.0000 mV x 0.001 = 4.182000 V,150.2000 mA x 0.001 = 0.150200 A,20.8000 mOhm x 0.001 = 0.020800 Ohm,R_comp = 20.800 / [1 + 0.0085 x (+5.40)] = 20.800 / 1.04590 = 19.8872 mOhm,19.8872,19.8872 mOhm x 0.001 = 0.019887 Ohm,0.1857,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S147,7,2026-06-12 21:30:00,30.3,4180.0,150.6,20.5,4180.0000 mV x 0.001 = 4.180000 V,150.6000 mA x 0.001 = 0.150600 A,20.5000 mOhm x 0.001 = 0.020500 Ohm,R_comp = 20.500 / [1 + 0.0085 x (+5.30)] = 20.500 / 1.04505 = 19.6163 mOhm,19.6163,19.6163 mOhm x 0.001 = 0.019616 Ohm,-0.9285,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S148,8,2026-06-12 21:35:00,30.5,4178.0,150.9,21.1,4178.0000 mV x 0.001 = 4.178000 V,150.9000 mA x 0.001 = 0.150900 A,21.1000 mOhm x 0.001 = 0.021100 Ohm,R_comp = 21.100 / [1 + 0.0085 x (+5.50)] = 21.100 / 1.04675 = 20.1576 mOhm,20.1576,20.1576 mOhm x 0.001 = 0.020158 Ohm,1.2999,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S149,9,2026-06-12 21:40:00,30.4,4175.0,150.4,20.7,4175.0000 mV x 0.001 = 4.175000 V,150.4000 mA x 0.001 = 0.150400 A,20.7000 mOhm x 0.001 = 0.020700 Ohm,R_comp = 20.700 / [1 + 0.0085 x (+5.40)] = 20.700 / 1.04590 = 19.7916 mOhm,19.7916,19.7916 mOhm x 0.001 = 0.019792 Ohm,-0.1857,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-006,BAT-S150,10,2026-06-12 21:45:00,30.6,4172.0,150.7,21.3,4172.0000 mV x 0.001 = 4.172000 V,150.7000 mA x 0.001 = 0.150700 A,21.3000 mOhm x 0.001 = 0.021300 Ohm,R_comp = 21.300 / [1 + 0.0085 x (+5.60)] = 21.300 / 1.04760 = 20.3322 mOhm,20.3322,20.3322 mOhm x 0.001 = 0.020332 Ohm,2.0426,"[19.825, 21.625] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
